var1(t-1),var2(t-1),var1(t+29),var2(t+29)
3775590000.0,2349.25,3158420000.0,2368.060059
3672370000.0,2347.219971,3354110000.0,2362.719971
3513060000.0,2351.159912,3416400000.0,2358.840088
3579780000.0,2365.379883,3206240000.0,2360.159912
3468670000.0,2362.820068,3770520000.0,2352.949951
4015260000.0,2363.810059,3201920000.0,2357.48999
3831570000.0,2367.340088,3053150000.0,2355.540039
3582610000.0,2369.75,2785410000.0,2357.159912
4210140000.0,2363.639893,3117420000.0,2353.780029
4345180000.0,2395.959961,3196950000.0,2344.929932
3821320000.0,2381.919922,3143890000.0,2328.949951
3555260000.0,2383.120117,2824710000.0,2349.01001
3232700000.0,2375.310059,3269840000.0,2342.189941
3518390000.0,2368.389893,3519900000.0,2338.169922
3812100000.0,2362.97998,3647420000.0,2355.840088
3716340000.0,2364.870117,3503360000.0,2348.689941
3432950000.0,2372.600098,3690650000.0,2374.149902
3133900000.0,2373.469971,3995240000.0,2388.610107
3172630000.0,2365.449951,4105920000.0,2387.449951
3906840000.0,2385.26001,4098460000.0,2388.77002
3365660000.0,2381.379883,3718270000.0,2384.199951
5178040000.0,2378.25,3199240000.0,2388.330078
3054930000.0,2373.469971,3813680000.0,2391.169922
4265590000.0,2344.02002,3893990000.0,2388.129883
3572730000.0,2348.449951,4362540000.0,2389.52002
3260600000.0,2345.959961,3540140000.0,2399.290039
2975130000.0,2343.97998,3429440000.0,2399.379883
3240230000.0,2341.590088,3653590000.0,2396.919922
3367780000.0,2358.570068,3643530000.0,2399.629883
3106940000.0,2361.129883,3727420000.0,2394.439941
3158420000.0,2368.060059,3305630000.0,2390.899902
3354110000.0,2362.719971,3473600000.0,2402.320068
3416400000.0,2358.840088,3420790000.0,2400.669922
3206240000.0,2360.159912,4163000000.0,2357.030029
3770520000.0,2352.949951,4319420000.0,2365.719971
3201920000.0,2357.48999,3825160000.0,2381.72998
3053150000.0,2355.540039,3172830000.0,2394.02002
2785410000.0,2357.159912,3213570000.0,2398.419922
3117420000.0,2353.780029,3389900000.0,2404.389893
3196950000.0,2344.929932,3535390000.0,2415.070068
3143890000.0,2328.949951,2805040000.0,2415.820068
2824710000.0,2349.01001,3203160000.0,2412.909912
3269840000.0,2342.189941,4516110000.0,2411.800049
3519900000.0,2338.169922,3857140000.0,2430.060059
3647420000.0,2355.840088,3461680000.0,2439.070068
3503360000.0,2348.689941,2912600000.0,2436.100098
3690650000.0,2374.149902,3357840000.0,2429.330078
3995240000.0,2388.610107,3572300000.0,2433.139893
4105920000.0,2387.449951,3728860000.0,2433.790039
4098460000.0,2388.77002,4027340000.0,2431.77002
3718270000.0,2384.199951,4027750000.0,2429.389893
3199240000.0,2388.330078,3275500000.0,2440.350098
3813680000.0,2391.169922,3555590000.0,2437.919922
3893990000.0,2388.129883,3353050000.0,2432.459961
4362540000.0,2389.52002,5284720000.0,2433.149902
3540140000.0,2399.290039,3264700000.0,2453.459961
3429440000.0,2399.379883,3416510000.0,2437.030029
3653590000.0,2396.919922,3594820000.0,2435.610107
3643530000.0,2399.629883,3468210000.0,2434.5
3727420000.0,2394.439941,5278330000.0,2438.300049
3305630000.0,2390.899902,3238970000.0,2439.070068
3473600000.0,2402.320068,3563910000.0,2419.379883
3420790000.0,2400.669922,3500800000.0,2440.689941
4163000000.0,2357.030029,3900280000.0,2419.699951
4319420000.0,2365.719971,3361590000.0,2423.409912
3825160000.0,2381.72998,1962290000.0,2429.01001
3172830000.0,2394.02002,3367220000.0,2432.540039
3213570000.0,2398.419922,3364520000.0,2409.75
3389900000.0,2404.389893,2901330000.0,2425.179932
3535390000.0,2415.070068,2999130000.0,2427.429932
2805040000.0,2415.820068,3106750000.0,2425.530029
3203160000.0,2412.909912,3171620000.0,2443.25
4516110000.0,2411.800049,3067670000.0,2447.830078
3857140000.0,2430.060059,2736640000.0,2459.27002
3461680000.0,2439.070068,2793170000.0,2459.139893
2912600000.0,2436.100098,2962130000.0,2460.610107
3357840000.0,2429.330078,3059760000.0,2473.830078
3572300000.0,2433.139893,3182780000.0,2473.449951
3728860000.0,2433.790039,3059570000.0,2472.540039
4027340000.0,2431.77002,3010240000.0,2469.909912
4027750000.0,2429.389893,4108060000.0,2477.129883
3275500000.0,2440.350098,3557020000.0,2477.830078
3555590000.0,2437.919922,3995520000.0,2475.419922
3353050000.0,2432.459961,3294770000.0,2472.100098
5284720000.0,2433.149902,3469210000.0,2470.300049
3264700000.0,2453.459961,3460860000.0,2476.350098
3416510000.0,2437.030029,3478580000.0,2477.570068
3594820000.0,2435.610107,3645020000.0,2472.159912
3468210000.0,2434.5,3235140000.0,2476.830078
5278330000.0,2438.300049,2931780000.0,2480.909912
3238970000.0,2439.070068,3344640000.0,2474.919922
3563910000.0,2419.379883,3308060000.0,2474.02002
3500800000.0,2440.689941,3621070000.0,2438.209961
3900280000.0,2419.699951,3159930000.0,2441.320068
3361590000.0,2423.409912,2822550000.0,2465.840088
1962290000.0,2429.01001,2913100000.0,2464.610107
3367220000.0,2432.540039,2953650000.0,2468.110107
3364520000.0,2409.75,3142620000.0,2430.01001
2901330000.0,2425.179932,3415680000.0,2425.550049
2999130000.0,2427.429932,2788150000.0,2428.370117
3106750000.0,2425.530029,2777490000.0,2452.51001
3171620000.0,2443.25,2785290000.0,2444.040039
3067670000.0,2447.830078,2846590000.0,2438.969971
2736640000.0,2459.27002,2588780000.0,2443.050049
2793170000.0,2459.139893,2677700000.0,2444.23999
2962130000.0,2460.610107,2737580000.0,2446.300049
3059760000.0,2473.830078,2633660000.0,2457.590088
3182780000.0,2473.449951,3348110000.0,2471.649902
3059570000.0,2472.540039,2710730000.0,2476.550049
3010240000.0,2469.909912,3490260000.0,2457.850098
4108060000.0,2477.129883,3374410000.0,2465.540039
3557020000.0,2477.830078,3353930000.0,2465.100098
3995520000.0,2475.419922,3302490000.0,2461.429932
3294770000.0,2472.100098,3291760000.0,2488.110107
3469210000.0,2470.300049,3230920000.0,2496.47998
3460860000.0,2476.350098,3368050000.0,2498.370117
3478580000.0,2477.570068,3414460000.0,2495.620117
3645020000.0,2472.159912,4853170000.0,2500.22998
3235140000.0,2476.830078,3194300000.0,2503.870117
2931780000.0,2480.909912,3249100000.0,2506.649902
3344640000.0,2474.919922,3530010000.0,2508.23999
3308060000.0,2474.02002,2930860000.0,2500.600098
3621070000.0,2438.209961,2865960000.0,2502.219971
3159930000.0,2441.320068,3297890000.0,2496.659912
2822550000.0,2465.840088,3043110000.0,2496.840088
2913100000.0,2464.610107,3456030000.0,2507.040039
2953650000.0,2468.110107,3168620000.0,2510.060059
3142620000.0,2430.01001,3211920000.0,2519.360107
3415680000.0,2425.550049,3199730000.0,2529.120117
2788150000.0,2428.370117,3068850000.0,2534.580078
2777490000.0,2452.51001,3017120000.0,2537.73999
2785290000.0,2444.040039,3045120000.0,2552.070068
2846590000.0,2438.969971,2884570000.0,2549.330078
2588780000.0,2443.050049,2483970000.0,2544.72998
2677700000.0,2444.23999,2960500000.0,2550.639893
2737580000.0,2446.300049,2976090000.0,2555.23999
2633660000.0,2457.590088,3151510000.0,2550.929932
3348110000.0,2471.649902,3149440000.0,2553.169922
2710730000.0,2476.550049,2916020000.0,2557.639893
3490260000.0,2457.850098,2889390000.0,2559.360107
3374410000.0,2465.540039,2998090000.0,2561.26001
3353930000.0,2465.100098,2990710000.0,2562.100098
3302490000.0,2461.429932,3384650000.0,2575.209961
3291760000.0,2488.110107,3211710000.0,2564.97998
3230920000.0,2496.47998,3427330000.0,2569.129883
3368050000.0,2498.370117,3874510000.0,2557.149902
3414460000.0,2495.620117,3869050000.0,2560.399902
4853170000.0,2500.22998,3887110000.0,2581.070068
3194300000.0,2503.870117,3658870000.0,2572.830078
3249100000.0,2506.649902,3827230000.0,2575.26001
3530010000.0,2508.23999,3813180000.0,2579.360107
2930860000.0,2500.600098,4048270000.0,2579.850098
2865960000.0,2502.219971,3567710000.0,2587.840088
3297890000.0,2496.659912,3539080000.0,2591.129883
3043110000.0,2496.840088,3809650000.0,2590.639893
3456030000.0,2507.040039,3899360000.0,2594.379883
3168620000.0,2510.060059,3831610000.0,2584.620117
3211920000.0,2519.360107,3486910000.0,2582.300049
3199730000.0,2529.120117,3402930000.0,2584.840088
3068850000.0,2534.580078,3641760000.0,2578.870117
3017120000.0,2537.73999,3558890000.0,2564.620117
3045120000.0,2552.070068,3312710000.0,2585.639893
2884570000.0,2549.330078,3300160000.0,2578.850098
2483970000.0,2544.72998,3003540000.0,2582.139893
2960500000.0,2550.639893,3332720000.0,2599.030029
2976090000.0,2555.23999,2762950000.0,2597.080078
3151510000.0,2550.929932,1349780000.0,2602.419922
3149440000.0,2553.169922,3006860000.0,2601.419922
2916020000.0,2557.639893,3488420000.0,2627.040039
2889390000.0,2559.360107,4078280000.0,2626.070068
2998090000.0,2561.26001,4938490000.0,2647.580078
2990710000.0,2562.100098,3942320000.0,2642.219971
